id	sentences
84889	['an airplane flying over a building with a tower .', 'an airplane flying over a building with a tower in the background .', 'an airplane flying over a building with a sky background', 'an airplane flying over a city with a clock tower .', 'an airplane flying over a building with a clock on it .', 'an airplane flying over a building with a clock tower .']
88682	['a large jetliner flying through a cloudy blue sky .', 'a plane is flying in the sky over trees', 'a large jetliner flying through a blue sky .', 'a plane flying high in the sky with a sky background', 'a large jetliner flying through a cloudy sky .', 'a plane is flying in the sky over trees .', 'a plane flying in the sky with a sky background', 'a plane is flying in the sky over a tree .', 'a plane flying high in the sky with clouds in the background']
87094	['a person flying a kite in a blue sky .', 'a large building with a clock on the top of it .', 'a plane flying in the sky over a tree .', 'a large building with a clock on it .', 'a person flying a kite in the sky', 'a plane flying in the sky with a sky background', 'a plane flying in the sky over a building .', 'a person flying a kite in the sky .', 'a large building with a clock on it']
87092	['a plane flying over a mountain in the distance .', 'a plane flying over a mountain in the mountains .', 'a plane flying over a mountain with a sky background']
88800	['a person flying a kite in a field', 'a kite flying in the sky over a field .', 'a person flying a kite in a field .']
83805	['a close up of a pair of scissors', 'a close up of a person holding a pair of scissors', 'a close up of a pair of scissors on a table']
88339	['a person flying a kite in a field', 'a kite flying in the sky over a field .', 'a person flying a kite in a field .']
87896	['a rear view mirror of a car on a road .', 'a person flying a kite in a cloudy sky .', 'a person is flying a kite on the beach .', 'a rear view mirror of a car driving down a street .', 'a person flying a kite in a cloudy sky', 'a person flying a kite in a field .', 'a bird flying over a body of water .', 'a person is flying a kite on the beach', 'a rear view mirror of a car driving down a road .']
83327	['a man flying through the air while riding a snowboard .', 'a man flying a kite in the dark .', 'a group of people flying kites in the sky .', 'a group of people flying kites in the sky', 'a group of people flying kites in a cloudy sky .', 'a man flying through the air while riding a skateboard .']
83802	['a plane flying in the sky over a city .', 'a plane flying in the sky over some trees', 'a view of a city skyline from a plane', 'a view of a plane flying over a city .', 'a plane flying in the sky over some trees .', 'a view of a city skyline from a plane .']
84293	['a large tower with a clock on it', 'a large tower with a clock on top of it', 'a large tower with a clock on top']
84548	['a kite flying high in the sky with a sky background', 'a kite flying in a blue sky with a sky background', 'a kite flying in the sky with a sky background']
89660	['a traffic light suspended over a street next to a tall building .', 'a view of a city street at night .', 'a traffic light suspended over a street next to tall buildings .', 'a close up of a building with a clock in the background', 'a close up of a building with a clock on it', 'a close up of a building with a clock']
83963	['a black and white photo of a clock on a wall', 'a black and white photo of a clock on a wall .', 'a black and white photo of a clock', 'a view of a clock on a building .', 'a black and white photo of a clock tower', 'a view of a clock tower from a window .', 'a black and white photo of an airplane flying in the sky .', 'a black and white photo of a clock tower .', 'a view of a clock tower from the top of a building .']
91022	['a group of people standing on top of a grass covered field .', 'a kite flying in the sky over a city .', 'a group of people standing on a lush green field .', 'a kite flying in the sky over a city', 'a group of people standing on top of a lush green field .', 'a kite flying in the sky over a tree .']
84725	['a city street filled with lots of traffic .', 'a group of people walking down a street next to tall buildings .', 'a car driving down a street next to a tall building .', 'a car driving down a street next to a traffic light .', 'a group of people standing on top of a street .', 'a group of people standing on a street corner .']
70383	['a herd of giraffe standing on top of a lush green field .', 'a herd of giraffe standing next to each other on a field .', 'a herd of giraffe standing on top of a grass covered field .']
85250	['an old truck is parked in a field .', 'an old car is parked in front of a house .', 'an old truck is parked on the side of the road .', 'an old car is parked in a field .', 'an old truck is parked on the side of a road .', 'an old truck is parked in a parking lot .']
90683	['a large jetliner flying over a city street', 'a large jetliner flying over a city street .', 'a view of a plane flying over the water .', 'a large jetliner flying over a body of water .', 'a view of a plane flying in the sky .', 'a view of a plane flying in the air .']
